trade_id,market_id,event_id,trade_ts,buyer_trader_id,seller_trader_id,buy_order_id,sell_order_id,outcome,price,size_shares,notional_usdc,aggressor_side,buyer_fee_usdc,seller_fee_usdc,spread_at_trade_bps,midpoint_before,midpoint_after,signed_price_change_bps,onchain_settlement_delay_s,match_engine_latency_ms,is_self_trade_flag,same_builder_code_flag,price_improvement_bps,queue_position_estimate,seq_num,trade_date
trd_001628,mkt_001,evt_001,2026-01-07 14:06:11,tr_0122,tr_0129,ord_X465R5YGQNQH,ord_ZEJ7A85DTGEG,NO,0.67,8.62,5.77,BUY,0.0087,0.0023,101,0.677,0.669,-86,40,47,False,False,4,117,1628,2026-01-07
trd_003895,mkt_028,evt_028,2026-01-07 14:09:55,tr_0066,tr_0290,ord_ZOMBWZ301ECF,ord_HO90VOSW82GB,YES,0.736,15.31,11.26,BUY,0.0169,0.0023,106,0.718,0.74,219,64,74,False,False,-11,22,3895,2026-01-07
trd_004277,mkt_008,evt_008,2026-01-07 15:23:29,tr_0066,tr_0020,ord_0B4J217I2CDF,ord_U3GUTJFICLEU,YES,0.609,154.91,94.37,BUY,0.1416,0.0755,91,0.606,0.611,47,149,88,False,False,-4,60,4277,2026-01-07
trd_004448,mkt_008,evt_008,2026-01-07 15:30:00,tr_0333,tr_0287,ord_31KJMQYQ4KCP,ord_FXTBDY7I4AMR,YES,0.631,1.94,1.22,SELL,0.0012,0.0002,104,0.625,0.621,-33,70,52,False,False,-10,39,4448,2026-01-07
trd_002465,mkt_020,evt_020,2026-01-07 16:06:08,tr_0302,tr_0034,ord_K35O59ATA5N9,ord_F1RNVXSHGODL,NO,0.23,10.61,2.45,SELL,0.0024,0.0005,61,0.233,0.234,8,81,56,False,False,7,50,2465,2026-01-07
trd_007332,mkt_040,evt_040,2026-01-07 16:17:34,tr_0160,tr_0267,ord_1PAS077ORMU6,ord_ASIJTZRFXA7B,NO,0.145,1.23,0.18,SELL,0.0003,0.0001,4,0.178,0.169,-94,145,60,False,False,-15,13,7332,2026-01-07
trd_004273,mkt_030,evt_030,2026-01-07 16:18:59,tr_0292,tr_0090,ord_7HBXWZJF8YEP,ord_FJBGJUJJRR88,YES,0.473,34.65,16.38,SELL,0.0164,0.0,88,0.439,0.462,230,215,19,False,False,-6,85,4273,2026-01-07
trd_004177,mkt_035,evt_035,2026-01-07 16:19:33,tr_0009,tr_0123,ord_WNX14T7FB0JY,ord_B1MVFVJCL8OT,YES,0.391,30.04,11.75,BUY,0.0059,0.0,85,0.386,0.388,19,410,78,False,False,10,35,4177,2026-01-07
trd_003756,mkt_001,evt_001,2026-01-07 17:48:10,tr_0222,tr_0067,ord_LB1DJAMDXAHO,ord_O3Y02U3NQDZS,NO,0.759,0.45,0.34,BUY,0.0005,0.0001,79,0.761,0.763,19,107,16,False,False,2,69,3756,2026-01-07
trd_004463,mkt_001,evt_001,2026-01-07 18:13:47,tr_0157,tr_0292,ord_BOV6MRREB7U8,ord_1M15W31B4ZUD,YES,0.797,7.69,6.13,BUY,0.0061,0.0049,97,0.797,0.8,30,59,31,False,False,5,31,4463,2026-01-07
trd_007843,mkt_020,evt_020,2026-01-07 18:23:56,tr_0083,tr_0259,ord_TBJ2S5EX3SJU,ord_KJ5Z3UMPYC30,YES,0.122,0.98,0.12,BUY,0.0001,0.0001,76,0.089,0.117,281,207,132,False,False,-1,19,7843,2026-01-07
trd_001115,mkt_040,evt_040,2026-01-07 18:57:53,tr_0330,tr_0001,ord_1E2IBHN5YR4X,ord_R0SO5KQAVU4O,NO,0.538,11.66,6.27,BUY,0.0063,0.0,5,0.529,0.53,10,32,51,False,False,-10,21,1115,2026-01-07
trd_000314,mkt_030,evt_030,2026-01-07 19:00:45,tr_0267,tr_0091,ord_LYHHE9AGF433,ord_QB2HUHR0E2J2,YES,0.433,47.22,20.43,SELL,0.0409,0.0041,115,0.445,0.443,-16,185,46,False,False,27,64,314,2026-01-07
trd_004134,mkt_020,evt_020,2026-01-07 19:19:43,tr_0292,tr_0291,ord_9839ZDIFPAFP,ord_4ARPWGCXOVR6,NO,0.136,3.3,0.45,BUY,0.0004,0.0002,109,0.12,0.134,139,25,133,False,False,17,26,4134,2026-01-07
trd_000908,mkt_020,evt_020,2026-01-07 19:26:43,tr_0044,tr_0001,ord_ZLYHW34WDULP,ord_AESFA7BPO0BM,NO,0.241,242.12,58.25,BUY,0.0874,0.0,128,0.234,0.232,-20,69,19,False,False,15,18,908,2026-01-07
trd_004977,mkt_020,evt_020,2026-01-07 19:58:22,tr_0335,tr_0215,ord_WD7O4B8D40LV,ord_WUADR6BOO6HG,NO,0.052,8.86,0.46,BUY,0.0002,0.0004,52,0.049,0.039,-101,30,67,False,False,-26,2,4977,2026-01-07
trd_000942,mkt_008,evt_008,2026-01-07 20:28:33,tr_0267,tr_0140,ord_RW6SGQL4OT8B,ord_7URUHGWVK4WP,YES,0.572,1.74,1.0,BUY,0.002,0.0004,18,0.614,0.586,-276,82,101,False,False,-14,10,942,2026-01-07
trd_004267,mkt_020,evt_020,2026-01-07 20:53:30,tr_0050,tr_0292,ord_JNWFRLVQTT3N,ord_AMLH9FC6AWMR,YES,0.145,8.88,1.29,BUY,0.0006,0.001,74,0.127,0.133,59,83,33,False,False,-3,13,4267,2026-01-07
trd_003603,mkt_021,evt_021,2026-01-07 21:46:10,tr_0158,tr_0023,ord_VZGWQC5F0QX2,ord_4RG01LS834MG,YES,0.724,0.29,0.21,BUY,0.0003,0.0,124,0.712,0.72,71,31,46,False,False,-1,18,3603,2026-01-07
trd_001663,mkt_020,evt_020,2026-01-07 22:19:17,tr_0143,tr_0282,ord_KW3C03KKY52R,ord_4YD2E7M8DZIR,YES,0.153,35.69,5.45,BUY,0.0055,0.0,7,0.176,0.162,-135,32,83,False,False,7,100,1663,2026-01-07
trd_006534,mkt_020,evt_020,2026-01-07 22:24:47,tr_0263,tr_0350,ord_NXOAUNXFJSFN,ord_NCL5IXNT4E6I,YES,0.044,23.55,1.03,BUY,0.001,0.0,82,0.055,0.042,-135,145,45,False,False,0,81,6534,2026-01-07
trd_004109,mkt_020,evt_020,2026-01-07 23:05:31,tr_0083,tr_0292,ord_269BVZV2GTHH,ord_G3RR7L13ESLS,YES,0.082,16.49,1.36,BUY,0.0007,0.0011,76,0.081,0.093,125,76,52,False,False,-5,31,4109,2026-01-07
trd_007040,mkt_020,evt_020,2026-01-07 23:23:14,tr_0333,tr_0356,ord_TNW4V81ZZSU2,ord_H2H99UY2PGM5,YES,0.022,20.44,0.44,BUY,0.0004,0.0003,50,0.016,0.024,83,44,67,False,True,-6,44,7040,2026-01-07
trd_000772,mkt_008,evt_008,2026-01-07 23:32:07,tr_0130,tr_0155,ord_Z56G6MEGBOED,ord_DA9HST37GHP1,YES,0.599,0.88,0.53,BUY,0.0005,0.0,166,0.631,0.596,-349,210,42,False,False,-12,14,772,2026-01-07
trd_006620,mkt_020,evt_020,2026-01-07 23:34:15,tr_0333,tr_0134,ord_34HEN916A8UA,ord_5E3AL7IMU13H,NO,0.044,4.38,0.19,BUY,0.0002,0.0001,111,0.025,0.044,192,282,59,False,False,1,32,6620,2026-01-07
trd_007011,mkt_020,evt_020,2026-01-07 23:39:47,tr_0237,tr_0305,ord_7IHD7H3SGI8U,ord_0FC5C1ML1XFK,YES,0.01,2.44,0.03,SELL,0.0,0.0,91,0.01,0.016,55,228,65,False,False,3,60,7011,2026-01-07
trd_001548,mkt_020,evt_020,2026-01-08 00:32:02,tr_0217,tr_0292,ord_ITK9WAIHE9J0,ord_DW4U41UTUV6I,YES,0.189,28.71,5.43,SELL,0.0082,0.0043,17,0.219,0.189,-292,15,54,False,False,-5,78,1548,2026-01-08
trd_001644,mkt_028,evt_028,2026-01-08 01:00:48,tr_0206,tr_0174,ord_A854AA3YT2Y6,ord_KZ0J93CX5CIO,YES,0.656,1.35,0.89,BUY,0.0013,0.0005,55,0.662,0.652,-99,84,155,False,False,2,18,1644,2026-01-08
trd_002942,mkt_020,evt_020,2026-01-08 01:06:44,tr_0124,tr_0097,ord_BSAAIN24GS5Y,ord_RHNDR16G20OF,YES,0.223,20.88,4.66,BUY,0.007,0.0028,24,0.199,0.218,181,64,60,False,False,-14,7,2942,2026-01-08
trd_000434,mkt_020,evt_020,2026-01-08 02:40:26,tr_0169,tr_0026,ord_IZZBV6XA60AW,ord_FZYRJ33ESR0C,NO,0.31,4.24,1.31,SELL,0.002,0.0008,91,0.318,0.306,-127,483,25,False,False,-7,17,434,2026-01-08
trd_007252,mkt_028,evt_028,2026-01-08 03:16:59,tr_0036,tr_0085,ord_UFDUD2FQUGDU,ord_3VU780FOP3N2,NO,0.351,8.94,3.14,BUY,0.0031,0.0013,120,0.336,0.355,193,391,49,False,False,9,34,7252,2026-01-08
trd_003583,mkt_008,evt_008,2026-01-08 03:51:54,tr_0019,tr_0163,ord_S509DA0UT8GS,ord_4IF0BWX6126S,NO,0.438,23.14,10.14,BUY,0.0101,0.0,56,0.463,0.466,34,54,42,False,False,8,25,3583,2026-01-08
trd_001969,mkt_008,evt_008,2026-01-08 04:05:59,tr_0331,tr_0332,ord_X5JJ3TWTBR4N,ord_FMQZ5YO5K6M0,YES,0.622,2.49,1.55,BUY,0.0023,0.0006,30,0.635,0.627,-89,148,46,False,True,14,6,1969,2026-01-08
trd_003762,mkt_028,evt_028,2026-01-08 04:41:57,tr_0228,tr_0042,ord_XNGED0NL0N17,ord_L2HTMQUBZL1D,NO,0.67,4.85,3.25,SELL,0.0049,0.0007,1,0.645,0.685,400,155,50,False,False,7,23,3762,2026-01-08
trd_002722,mkt_040,evt_040,2026-01-08 05:37:20,tr_0350,tr_0356,ord_7TG694B2SIZV,ord_RXEYUVV4OONB,NO,0.267,52.72,14.1,BUY,0.0212,0.0085,59,0.269,0.251,-181,66,162,False,False,15,11,2722,2026-01-08
trd_000349,mkt_040,evt_040,2026-01-08 06:09:54,tr_0205,tr_0118,ord_AFZK27KHRZ1G,ord_PBWSHFNJN01H,NO,0.568,6.45,3.67,BUY,0.0018,0.0007,113,0.615,0.56,-551,133,34,False,False,-2,106,349,2026-01-08
trd_006337,mkt_021,evt_021,2026-01-08 06:19:41,tr_0111,tr_0023,ord_AWTI5CY9PLEK,ord_IIJSLWQFK1QV,NO,0.967,5.17,5.0,BUY,0.0075,0.001,92,0.99,0.977,-131,66,52,False,True,1,36,6337,2026-01-08
trd_004211,mkt_020,evt_020,2026-01-08 06:44:22,tr_0292,tr_0218,ord_YRT6OI8URU4C,ord_DREOPET9O04I,NO,0.15,3.8,0.57,BUY,0.0006,0.0001,96,0.155,0.147,-82,24,36,False,True,18,27,4211,2026-01-08
trd_007330,mkt_030,evt_030,2026-01-08 06:47:39,tr_0081,tr_0132,ord_E3N98LIDWI6B,ord_PQBNEXHCX2KF,YES,0.263,110.0,28.97,SELL,0.029,0.0,28,0.284,0.276,-76,27,146,False,False,4,53,7330,2026-01-08
trd_003232,mkt_021,evt_021,2026-01-08 07:04:57,tr_0185,tr_0224,ord_QFSF7Q3L53ZX,ord_W5EE1RBB910L,YES,0.724,12.39,8.97,BUY,0.0135,0.0,142,0.699,0.725,262,27,53,False,False,-8,58,3232,2026-01-08
trd_003993,mkt_008,evt_008,2026-01-08 07:09:15,tr_0340,tr_0312,ord_BA0ZZ0RPJS2M,ord_7EZFXYA91X4B,NO,0.581,9.53,5.54,BUY,0.0055,0.0033,104,0.571,0.572,10,59,43,False,False,9,9,3993,2026-01-08
trd_000922,mkt_020,evt_020,2026-01-08 07:34:19,tr_0292,tr_0180,ord_NU9KYJJZ3F14,ord_4WSMBH7LON01,YES,0.225,1.2,0.27,BUY,0.0003,0.0001,80,0.232,0.25,177,63,89,False,True,-10,13,922,2026-01-08
trd_001754,mkt_040,evt_040,2026-01-08 08:00:40,tr_0236,tr_0302,ord_3XKMYESTAEMS,ord_N30122Y9OM15,YES,0.391,12.34,4.83,SELL,0.0048,0.0019,67,0.421,0.389,-327,10,68,False,False,-3,48,1754,2026-01-08
trd_007851,mkt_040,evt_040,2026-01-08 08:10:20,tr_0201,tr_0340,ord_LJVUQ1MHMGJS,ord_4L7WDG43RDNP,YES,0.207,5.85,1.21,SELL,0.0012,0.0002,168,0.226,0.198,-285,60,53,False,True,5,71,7851,2026-01-08
trd_006635,mkt_040,evt_040,2026-01-08 08:14:42,tr_0100,tr_0333,ord_T2BID9WKXZX6,ord_96TUVQF8JICG,NO,0.203,2.83,0.58,BUY,0.0,0.0003,122,0.22,0.212,-77,36,67,False,False,-12,13,6635,2026-01-08
trd_000095,mkt_040,evt_040,2026-01-08 10:22:38,tr_0204,tr_0292,ord_5IQUM9JXP1L3,ord_LVBCDWG9TMAY,YES,0.591,12.78,7.56,BUY,0.0038,0.006,102,0.603,0.573,-299,39,34,False,False,-15,172,95,2026-01-08
trd_005329,mkt_020,evt_020,2026-01-08 10:54:10,tr_0290,tr_0292,ord_SXS04D6GUJO6,ord_MQOGN45Q0OYF,YES,0.033,92.22,3.04,BUY,0.0015,0.0024,83,0.016,0.025,90,79,72,False,False,2,7,5329,2026-01-08
trd_001167,mkt_021,evt_021,2026-01-08 11:57:09,tr_0057,tr_0111,ord_4VQ0PCAWZRCI,ord_XQHIAG9X85KY,YES,0.526,114.37,60.16,SELL,0.1203,0.012,25,0.539,0.53,-82,54,52,False,True,12,18,1167,2026-01-08
trd_004724,mkt_021,evt_021,2026-01-08 12:56:55,tr_0304,tr_0057,ord_SLVFITIJSFCZ,ord_Y9Z63JCVG9CG,NO,0.919,65.04,59.75,BUY,0.0,0.0119,112,0.892,0.928,358,146,70,False,True,2,50,4724,2026-01-08
trd_007366,mkt_020,evt_020,2026-01-08 13:04:09,tr_0205,tr_0293,ord_VLYK8IAJ9QKM,ord_30YR96SAHXQ2,NO,0.067,13.25,0.89,SELL,0.0004,0.0004,47,0.058,0.069,104,132,47,False,False,22,11,7366,2026-01-08
trd_002474,mkt_020,evt_020,2026-01-08 13:15:24,tr_0087,tr_0191,ord_S3JT4F7CV59Q,ord_JHE8SCZLCOJ2,YES,0.237,2.67,0.63,SELL,0.0013,0.0,57,0.234,0.251,163,77,22,False,False,3,24,2474,2026-01-08
trd_004595,mkt_020,evt_020,2026-01-08 13:44:45,tr_0271,tr_0205,ord_H51KK1JMPFTK,ord_6S4IFDE9JLFA,NO,0.088,2.45,0.21,BUY,0.0001,0.0001,11,0.041,0.091,506,65,67,False,False,12,37,4595,2026-01-08
trd_007759,mkt_020,evt_020,2026-01-08 14:02:13,tr_0031,tr_0267,ord_8R9IC8EHL4SF,ord_3CV2CDDQ8UVN,YES,0.112,21.21,2.38,BUY,0.0036,0.0019,6,0.105,0.113,80,112,61,False,False,-2,11,7759,2026-01-08
trd_000197,mkt_020,evt_020,2026-01-08 14:04:11,tr_0237,tr_0081,ord_KUTRBLS9ADBA,ord_FB0NVD8DLNEJ,YES,0.3,16.19,4.86,SELL,0.0024,0.0029,104,0.318,0.294,-247,46,25,False,False,20,12,197,2026-01-08
trd_004716,mkt_001,evt_001,2026-01-08 14:09:09,tr_0147,tr_0182,ord_48OU0NR9IIKW,ord_32G7ZF6JYQIK,YES,0.849,1.88,1.6,BUY,0.0008,0.0006,70,0.812,0.846,341,18,57,False,False,-23,54,4716,2026-01-08
trd_003879,mkt_021,evt_021,2026-01-08 15:22:15,tr_0067,tr_0347,ord_XYE6TRJS92NI,ord_73FW01JRXAZ6,YES,0.811,0.03,0.02,BUY,0.0,0.0,51,0.785,0.807,218,53,37,False,False,-12,6,3879,2026-01-08
trd_002339,mkt_028,evt_028,2026-01-08 15:45:45,tr_0234,tr_0195,ord_YGHEBIPY7VPU,ord_RF16Y3RWYEW0,NO,0.696,18.38,12.79,BUY,0.0064,0.0051,41,0.713,0.691,-218,32,92,False,True,8,42,2339,2026-01-08
trd_001942,mkt_020,evt_020,2026-01-08 17:26:04,tr_0245,tr_0310,ord_GD2B9YHQR5CP,ord_GEPZ3KOHIREX,YES,0.173,18.68,3.24,SELL,0.0016,0.0006,85,0.185,0.178,-73,39,52,False,False,5,57,1942,2026-01-08
trd_001522,mkt_040,evt_040,2026-01-08 17:26:21,tr_0333,tr_0211,ord_XWTU9SLOG2K5,ord_2WVRT1ONKPKJ,NO,0.499,1.76,0.88,SELL,0.0009,0.0005,9,0.478,0.488,98,302,22,False,False,10,3,1522,2026-01-08
trd_001378,mkt_035,evt_035,2026-01-08 17:48:02,tr_0308,tr_0298,ord_YMJJRQDPJONO,ord_PYHDLJ43T69X,NO,0.335,79.45,26.63,SELL,0.0399,0.0107,31,0.335,0.329,-56,87,17,False,False,-7,54,1378,2026-01-08
trd_001789,mkt_020,evt_020,2026-01-08 17:50:29,tr_0301,tr_0230,ord_1IQN09LGZ07Y,ord_WABPWWU79Z4B,NO,0.168,34.28,5.78,BUY,0.0058,0.0023,106,0.171,0.171,1,35,92,False,False,-6,8,1789,2026-01-08
trd_002364,mkt_020,evt_020,2026-01-08 18:04:58,tr_0285,tr_0079,ord_ECQ4EL3IT87S,ord_PU31V3JHKSBL,YES,0.218,9.78,2.14,BUY,0.0032,0.0,99,0.219,0.231,119,122,49,False,False,8,68,2364,2026-01-08
trd_003833,mkt_020,evt_020,2026-01-08 18:12:25,tr_0199,tr_0053,ord_MFJ2H5K3YCN3,ord_5BY8F4HL95IZ,NO,0.068,10.83,0.74,BUY,0.0015,0.0001,31,0.073,0.081,73,99,61,False,False,7,21,3833,2026-01-08
trd_003801,mkt_020,evt_020,2026-01-08 18:23:11,tr_0064,tr_0026,ord_FV7YG5E2P7HL,ord_4DG8GT638YS0,NO,0.084,37.25,3.12,BUY,0.0031,0.0019,83,0.1,0.073,-265,196,68,False,False,23,15,3801,2026-01-08
trd_006105,mkt_020,evt_020,2026-01-08 18:43:08,tr_0193,tr_0111,ord_64W7DDQSSF4Y,ord_UECSKI092ZE6,NO,0.091,2.31,0.21,BUY,0.0003,0.0,55,0.094,0.07,-239,137,163,False,False,-7,13,6105,2026-01-08
trd_004580,mkt_028,evt_028,2026-01-08 19:54:53,tr_0139,tr_0090,ord_0H8SE5YZLWP7,ord_170M5OLATIJ8,YES,0.616,15.38,9.47,SELL,0.0095,0.0,77,0.617,0.616,-3,44,49,False,True,-12,68,4580,2026-01-08
trd_002584,mkt_028,evt_028,2026-01-08 20:42:58,tr_0273,tr_0049,ord_HW3U8F9BELDX,ord_RMXDA32DNEYW,NO,0.629,48.08,30.25,BUY,0.0302,0.006,112,0.659,0.621,-377,179,89,False,False,15,50,2584,2026-01-08
trd_004870,mkt_035,evt_035,2026-01-08 21:04:12,tr_0149,tr_0292,ord_X39E3RPJ4T5G,ord_Q2JR9SV30B1K,YES,0.414,14.64,6.07,SELL,0.0,0.0049,130,0.407,0.392,-153,65,67,False,False,-11,11,4870,2026-01-08
trd_007059,mkt_033,evt_033,2026-01-08 21:29:01,tr_0329,tr_0071,ord_F5GFQFOKC2GS,ord_MMECCCSDIT5K,NO,0.078,0.8,0.06,SELL,0.0001,0.0,65,0.068,0.065,-30,62,47,False,False,-12,87,7059,2026-01-08
trd_001296,mkt_008,evt_008,2026-01-08 21:46:52,tr_0133,tr_0168,ord_XCVX0432LU2H,ord_7X3IGEG44KXU,NO,0.55,2.3,1.27,SELL,0.0013,0.0003,112,0.562,0.549,-128,134,39,False,False,-10,9,1296,2026-01-08
trd_005343,mkt_035,evt_035,2026-01-08 22:07:12,tr_0082,tr_0118,ord_YX1YKYXKRXGS,ord_4E6LMHIXF43X,NO,0.296,0.67,0.2,BUY,0.0003,0.0,118,0.279,0.292,129,339,79,False,False,7,40,5343,2026-01-08
trd_007176,mkt_020,evt_020,2026-01-08 23:03:16,tr_0292,tr_0001,ord_PW75FKRCHO42,ord_DU4TK9WZZTXF,YES,0.081,1.43,0.12,SELL,0.0001,0.0,48,0.073,0.084,111,225,54,False,False,-5,26,7176,2026-01-08
trd_007626,mkt_040,evt_040,2026-01-09 00:17:22,tr_0263,tr_0157,ord_HWFQRKYZGEVM,ord_5CE32ODQNIJ8,YES,0.209,122.86,25.66,BUY,0.0257,0.0154,40,0.179,0.204,255,362,89,False,False,9,12,7626,2026-01-09
trd_007767,mkt_021,evt_021,2026-01-09 00:19:57,tr_0001,tr_0292,ord_BZA0KQJE67HJ,ord_RTL7R0K1QNXO,YES,0.923,36.06,33.28,SELL,0.0499,0.0266,67,0.933,0.922,-109,96,32,False,False,1,15,7767,2026-01-09
trd_006688,mkt_021,evt_021,2026-01-09 00:28:17,tr_0001,tr_0064,ord_FXDQMW6RQXJZ,ord_L8QH7TAAAQKV,NO,0.951,1.38,1.31,BUY,0.002,0.0005,118,0.965,0.958,-66,44,42,False,False,9,19,6688,2026-01-09
trd_001776,mkt_020,evt_020,2026-01-09 01:08:06,tr_0285,tr_0320,ord_CCDMKUI8AYKR,ord_232DOYWIUMIQ,YES,0.174,45.89,7.96,BUY,0.0119,0.0032,69,0.17,0.171,11,29,51,False,False,6,39,1776,2026-01-09
trd_003494,mkt_040,evt_040,2026-01-09 01:54:01,tr_0280,tr_0090,ord_VXCTFGEU3SX2,ord_1JYLG8GVHOVX,NO,0.306,13.05,4.0,BUY,0.004,0.0,129,0.277,0.31,328,53,54,False,False,16,66,3494,2026-01-09
trd_002277,mkt_020,evt_020,2026-01-09 01:59:56,tr_0034,tr_0001,ord_N2QZ3YSTDUZ8,ord_RI5N3H33WCTL,NO,0.225,9.67,2.18,BUY,0.0011,0.0,115,0.212,0.226,141,39,43,False,False,-14,13,2277,2026-01-09
trd_004404,mkt_040,evt_040,2026-01-09 02:32:00,tr_0006,tr_0287,ord_0XBKK05D3UEY,ord_JIO11IXS9AZD,NO,0.277,1.64,0.45,SELL,0.0002,0.0001,118,0.306,0.27,-357,27,63,False,False,-1,42,4404,2026-01-09
trd_002306,mkt_040,evt_040,2026-01-09 02:37:40,tr_0221,tr_0208,ord_0ILA3Z9QHJ0C,ord_6DCXXTXK27RL,NO,0.25,15.36,3.84,SELL,0.0058,0.0015,83,0.256,0.253,-31,41,77,False,False,4,12,2306,2026-01-09
trd_003184,mkt_033,evt_033,2026-01-09 03:22:05,tr_0188,tr_0052,ord_XDPQFI96RJEH,ord_HY3Q04TJGLI2,YES,0.093,0.62,0.06,SELL,0.0001,0.0,62,0.115,0.088,-277,63,207,False,False,0,22,3184,2026-01-09
trd_000423,mkt_020,evt_020,2026-01-09 03:51:53,tr_0001,tr_0333,ord_OGSPEGRM217W,ord_PZ181AVCG21F,YES,0.328,22.49,7.37,SELL,0.011,0.0044,78,0.306,0.318,118,244,43,False,False,-13,14,423,2026-01-09
trd_002411,mkt_001,evt_001,2026-01-09 04:19:37,tr_0183,tr_0260,ord_PB3YTJOI6JKN,ord_ICPS6L9Q81UH,NO,0.798,3.2,2.55,SELL,0.0,0.0005,109,0.792,0.798,62,28,75,False,False,0,30,2411,2026-01-09
trd_007779,mkt_008,evt_008,2026-01-09 05:05:01,tr_0049,tr_0304,ord_NP2X45BWF2L8,ord_E998WA0CGRFD,NO,0.439,10.07,4.42,BUY,0.0044,0.0009,35,0.434,0.447,137,169,29,False,False,6,35,7779,2026-01-09
trd_002629,mkt_040,evt_040,2026-01-09 05:56:56,tr_0282,tr_0227,ord_BLA7WDVYZVBT,ord_CS6PPS2LVA0C,YES,0.251,37.58,9.45,BUY,0.0,0.0019,40,0.26,0.268,73,101,54,False,False,-4,8,2629,2026-01-09
trd_002067,mkt_020,evt_020,2026-01-09 06:01:32,tr_0142,tr_0118,ord_I63VPJUWHHRO,ord_ES23OKJEG9JS,NO,0.177,15.37,2.73,BUY,0.0027,0.0005,101,0.178,0.16,-174,42,57,False,False,4,13,2067,2026-01-09
trd_001936,mkt_041,evt_041,2026-01-09 06:13:34,tr_0292,tr_0290,ord_YFXF77EU8ZHF,ord_2YHXP0B6QHMP,YES,0.328,23.38,7.67,SELL,0.0077,0.0015,72,0.284,0.343,588,47,76,False,False,-14,42,1936,2026-01-09
trd_002037,mkt_008,evt_008,2026-01-09 06:46:06,tr_0048,tr_0292,ord_EPOMJ43E2PHE,ord_MWBI1SIPI645,YES,0.615,9.15,5.63,SELL,0.0,0.0045,175,0.613,0.621,83,55,60,False,False,-5,51,2037,2026-01-09
trd_001622,mkt_028,evt_028,2026-01-09 07:14:15,tr_0013,tr_0206,ord_VZAZU2ZSXLAB,ord_1DB07MKL61TY,YES,0.676,61.05,41.24,BUY,0.0619,0.0082,16,0.681,0.662,-186,24,69,False,False,-2,27,1622,2026-01-09
trd_004521,mkt_033,evt_033,2026-01-09 07:15:19,tr_0105,tr_0174,ord_R0HY0REGVTJZ,ord_933LVB8SD4WT,NO,0.107,23.24,2.49,BUY,0.0012,0.0015,61,0.101,0.082,-185,117,49,False,False,-5,12,4521,2026-01-09
trd_003347,mkt_008,evt_008,2026-01-09 07:43:23,tr_0292,tr_0030,ord_5GPBK2U44ER0,ord_Q7XDQYY8IDO7,NO,0.497,0.01,0.0,SELL,0.0,0.0,85,0.491,0.486,-41,157,41,False,True,-2,20,3347,2026-01-09
trd_005398,mkt_041,evt_041,2026-01-09 08:08:44,tr_0283,tr_0320,ord_UXE5ZZZDM9ZX,ord_A5SHI5CON1XA,NO,0.067,2.25,0.15,SELL,0.0002,0.0001,7,0.071,0.069,-28,176,76,False,False,-9,38,5398,2026-01-09
trd_006123,mkt_040,evt_040,2026-01-09 08:17:02,tr_0321,tr_0111,ord_M623N3P6UVGX,ord_GFL27EWP2Q45,NO,0.116,8.29,0.96,BUY,0.001,0.0002,110,0.134,0.121,-129,10,30,False,False,-4,19,6123,2026-01-09
trd_002040,mkt_028,evt_028,2026-01-09 08:24:29,tr_0253,tr_0174,ord_VQJW6GXTKBAS,ord_5285ZJMGOHTM,YES,0.718,2.29,1.64,SELL,0.0016,0.001,10,0.717,0.729,119,56,53,False,False,-9,25,2040,2026-01-09
trd_003908,mkt_027,evt_027,2026-01-09 08:57:48,tr_0153,tr_0196,ord_B0ZNHB74AWAQ,ord_TWP95918EVGW,NO,0.474,1.57,0.74,BUY,0.0011,0.0006,42,0.459,0.478,192,66,73,False,False,18,16,3908,2026-01-09
trd_002477,mkt_040,evt_040,2026-01-09 09:01:14,tr_0169,tr_0212,ord_OLKFLOF0VMO7,ord_3CCN7BGJM5CG,YES,0.282,5.65,1.59,BUY,0.0024,0.0006,110,0.296,0.304,83,22,83,False,False,4,17,2477,2026-01-09
trd_001001,mkt_008,evt_008,2026-01-09 09:09:03,tr_0302,tr_0117,ord_NEUNT5M5O7Y0,ord_C3MYLNKTM3ET,NO,0.577,63.92,36.86,BUY,0.0369,0.0147,85,0.586,0.571,-148,78,118,False,False,0,21,1001,2026-01-09
trd_005204,mkt_020,evt_020,2026-01-09 09:15:16,tr_0347,tr_0068,ord_ZOILN9UXDXEB,ord_R431UQ7ZDG9P,NO,0.033,89.18,2.98,SELL,0.0045,0.0006,50,0.024,0.05,259,158,30,False,False,0,12,5204,2026-01-09
trd_000250,mkt_033,evt_033,2026-01-09 10:22:29,tr_0256,tr_0172,ord_8095J5M8O9R2,ord_1D3FLFZQJ2IA,YES,0.137,36.61,5.02,SELL,0.005,0.003,60,0.106,0.137,312,372,52,False,False,-3,27,250,2026-01-09
trd_000848,mkt_030,evt_030,2026-01-09 10:51:01,tr_0292,tr_0356,ord_2JCGO0J9PBWM,ord_PQMH5U8C2ITB,YES,0.412,2.88,1.19,BUY,0.0012,0.0007,112,0.387,0.392,49,43,37,False,False,25,12,848,2026-01-09
trd_003802,mkt_030,evt_030,2026-01-09 11:23:17,tr_0032,tr_0143,ord_1KF16H1Q2Q2G,ord_J4IXFCVTCB7H,NO,0.478,1.78,0.85,SELL,0.0013,0.0003,79,0.427,0.477,501,172,67,False,False,14,41,3802,2026-01-09
