session_id,trader_id,session_start,session_end,device_id,device_fingerprint_hash,device_type,os_name,browser_family,app_version,ip_address,ip_asn,ip_country,vpn_detected,tor_exit_detected,cookie_age_days,pageviews,avg_scroll_depth_pct,battery_pct_at_open,screen_resolution,locale_header,ab_test_bucket,push_permission,date
ses_YAXD7HH7NTXN,tr_0191,2025-12-15 09:32:37,2025-12-15 09:35:36,dev_M6RT5G69,fp_SL1HAUHG8635,tablet,macOS,Safari,2.11.1,44.186.88.53,15169,US,False,False,0,51,36.0,52,390x844,fr-FR,A,granted,2025-12-15
ses_NKPZIAJN3MLE,tr_0322,2025-12-15 10:10:07,2025-12-15 10:14:00,dev_OZPRRT2L,fp_2IEO9UVJ3BSY,desktop,iOS,Safari,2.10.1,191.143.164.174,14618,US,True,False,7,49,57.5,35,1920x1080,en-US,A,denied,2025-12-15
ses_GDPXTPJB4IP9,tr_0032,2025-12-15 11:34:29,2025-12-15 11:39:00,dev_YCEO653Y,fp_FC7LVI3EYGZ8,mobile_app,macOS,AppWebView,2.11.0,163.251.170.187,24940,GB,False,False,58,31,61.6,34,1920x1080,es-ES,control,granted,2025-12-15
ses_6W7BZAJGHMKM,tr_0105,2025-12-15 19:50:47,2025-12-15 19:55:34,dev_819EI38Y,fp_XEDK0I0ULQ6Z,mobile_app,macOS,Edge,2.10.2,78.89.210.34,63949,FR,False,False,15,16,41.3,61,1536x864,en-GB,B,unknown,2025-12-15
ses_HZO7E887R1BH,tr_0354,2025-12-15 19:56:48,2025-12-15 19:58:44,dev_0MH742DY,fp_3X7V5WWWOSLK,desktop,Linux,Firefox,3.0.0,99.144.198.6,12322,SG,False,False,24,15,45.7,38,1280x720,en-GB,control,denied,2025-12-15
ses_Y6GPE34JL797,tr_0010,2025-12-15 23:35:38,2025-12-15 23:40:30,dev_5VNFWYRL,fp_6637810OES2Q,tablet,Linux,Firefox,2.10.2,198.53.68.110,63949,DE,False,False,245,16,77.0,46,1170x2532,en-US,B,denied,2025-12-15
ses_0D1BQYXGHOFU,tr_0141,2025-12-16 00:27:23,2025-12-16 00:29:08,dev_68ZA1HIP,fp_93NU0ST71TN1,desktop,iOS,AppWebView,2.10.1,214.182.87.104,15169,US,False,False,53,26,69.8,31,390x844,de-DE,B,denied,2025-12-16
ses_AQ2Y3FPZPVVK,tr_0068,2025-12-16 02:13:40,2025-12-16 02:15:30,dev_UPJ8F4JD,fp_F00BJU3DFDIZ,desktop,macOS,Chrome,2.11.0,176.55.163.130,13335,DE,False,False,0,7,26.0,28,1920x1080,es-ES,A,denied,2025-12-16
ses_13HSOK1AD1EX,tr_0196,2025-12-16 03:18:34,2025-12-16 03:21:55,dev_TI3TWAOM,fp_KJ15CQ5UDFG1,desktop,macOS,AppWebView,3.0.0,76.105.115.238,63949,US,False,False,5,46,61.2,59,1280x720,en-US,control,denied,2025-12-16
ses_NGRRG540FAJP,tr_0002,2025-12-16 07:13:26,2025-12-16 07:14:54,dev_U0T5665C,fp_P6XIBZ0ND6R3,mobile_web,iOS,AppWebView,2.11.0,4.22.48.2,20473,DE,False,False,156,14,86.0,100,390x844,en-US,B,denied,2025-12-16
ses_6RU0I7WMDK8O,tr_0254,2025-12-16 07:15:58,2025-12-16 07:17:41,dev_Q5GLIGYK,fp_K7DCU8895HXL,mobile_web,iOS,Firefox,2.10.1,104.29.187.213,16509,US,False,False,34,16,67.7,62,390x844,en-GB,A,unknown,2025-12-16
ses_46KIHOKM948I,tr_0072,2025-12-16 07:17:18,2025-12-16 07:19:29,dev_Y00G0BF8,fp_ZQ1VKVV411QI,mobile_web,Windows,Firefox,2.11.1,199.23.37.171,9009,US,False,False,0,55,89.5,23,1280x720,en-GB,B,denied,2025-12-16
ses_EYW0O7CZEAM7,tr_0358,2025-12-16 10:08:55,2025-12-16 10:10:26,dev_M7Q2B7I5,fp_YBOJP2R51MOA,mobile_app,Android,Safari,3.0.0,50.57.202.53,14618,GB,False,False,75,18,88.4,46,1170x2532,de-DE,B,denied,2025-12-16
ses_BWCGH5S0IPLW,tr_0259,2025-12-16 11:56:14,2025-12-16 11:57:59,dev_RTHFHLAC,fp_MMF62547MZXC,mobile_app,iOS,AppWebView,2.10.1,130.10.94.41,24940,US,False,False,165,10,82.4,100,390x844,fr-FR,C,granted,2025-12-16
ses_SHUT9Y6UJC1O,tr_0057,2025-12-16 11:59:20,2025-12-16 12:06:44,dev_shared_2,fp_RING_A,mobile_web,Windows,Safari,3.0.0,35.121.234.204,14618,US,False,False,34,34,100.0,90,1170x2532,en-GB,B,denied,2025-12-16
ses_1ARR5TGI7XL9,tr_0338,2025-12-16 14:39:14,2025-12-16 14:41:16,dev_OEM0VYRG,fp_5ASCC4DJYR0R,mobile_app,Windows,Edge,2.10.1,203.161.95.3,12322,US,False,False,161,31,81.1,82,1280x720,en-GB,C,unknown,2025-12-16
ses_PQK5FP7AH2CS,tr_0140,2025-12-16 15:34:17,2025-12-16 15:36:52,dev_ANHAPYWD,fp_RDPMPCEJCILP,tablet,iOS,Edge,2.10.1,129.227.180.145,8075,GB,False,False,34,11,49.2,87,1170x2532,de-DE,control,granted,2025-12-16
ses_CEW8F6N321QA,tr_0292,2025-12-16 16:53:29,2025-12-16 17:06:03,dev_1DWMEJKE,fp_TIW375ZUIDVJ,mobile_web,Linux,Safari,2.11.0,211.204.253.124,15169,FR,False,False,0,30,49.0,83,390x844,fr-FR,control,denied,2025-12-16
ses_C3MLDS7GOWH1,tr_0350,2025-12-16 18:23:16,2025-12-16 18:31:57,dev_SIJ57NBF,fp_B6TFLNYYCGSN,mobile_web,iOS,Safari,2.10.1,1.221.159.216,14618,US,False,False,51,18,62.0,14,1920x1080,en-US,control,unknown,2025-12-16
ses_Y6UFX6GLF7S9,tr_0265,2025-12-16 18:35:42,2025-12-16 18:38:45,dev_shared_1,fp_RING_A,mobile_app,macOS,Safari,3.0.0,198.51.100.18,16509,US,False,False,0,13,67.6,82,1536x864,de-DE,C,unknown,2025-12-16
ses_HNW8YLE33QQ5,tr_0194,2025-12-16 19:54:45,2025-12-16 20:00:58,dev_4RO62B55,fp_195M07UWWJU0,mobile_app,Android,Edge,2.10.1,204.114.239.250,14618,SG,False,False,87,10,64.2,57,1920x1080,es-ES,B,denied,2025-12-16
ses_G1IQ76PR77NT,tr_0254,2025-12-16 23:01:47,2025-12-16 23:07:40,dev_HGE1SFXU,fp_STBRM57PMM0T,mobile_app,macOS,Chrome,2.11.0,150.15.51.3,14618,US,False,False,0,27,87.4,56,390x844,de-DE,C,unknown,2025-12-16
ses_PB74WO7V1GSF,tr_0341,2025-12-17 00:02:50,2025-12-17 00:03:47,dev_YTK5LBCH,fp_Y3T5Q21G07HP,desktop,macOS,AppWebView,2.10.1,142.4.132.229,8075,ES,False,False,79,25,25.2,74,1170x2532,en-US,B,granted,2025-12-17
ses_H6DU9ZZ99VMH,tr_0085,2025-12-17 01:29:29,2025-12-17 01:32:24,dev_VR04JCRW,fp_9A8RWHO3U56K,desktop,macOS,AppWebView,3.0.0,67.182.115.115,14618,CH,False,False,132,70,72.7,34,390x844,es-ES,C,denied,2025-12-17
ses_9DNUIRYCGFTC,tr_0140,2025-12-17 02:03:32,2025-12-17 02:08:27,dev_45YVY620,fp_R5PCZEKF820X,desktop,Windows,Safari,2.11.0,88.41.245.35,3320,GB,False,False,95,6,100.0,82,1280x720,en-GB,control,denied,2025-12-17
ses_WON20CMPCBHB,tr_0137,2025-12-17 03:38:31,2025-12-17 03:41:39,dev_XFLOUW91,fp_TVV95KJFDU1G,tablet,Android,Safari,3.0.0,197.135.126.141,12322,US,False,False,92,26,51.0,51,390x844,en-GB,B,denied,2025-12-17
ses_DCZ4TSRL21MV,tr_0321,2025-12-17 04:09:59,2025-12-17 04:15:27,dev_EWPIHSCX,fp_CNC4951ABA6Z,tablet,macOS,Firefox,2.11.1,163.67.179.127,20473,US,False,False,124,5,25.9,62,1920x1080,fr-FR,control,unknown,2025-12-17
ses_Z1I3XEQKIHX9,tr_0098,2025-12-17 07:05:42,2025-12-17 07:11:03,dev_T0B6SDUZ,fp_KF7VPMH4YYPY,tablet,macOS,Chrome,2.10.1,203.1.51.128,8075,AU,False,False,25,7,79.6,13,1280x720,fr-FR,control,granted,2025-12-17
ses_E5OZ83EJFBOV,tr_0273,2025-12-17 07:34:13,2025-12-17 07:36:15,dev_B1ZJ396Y,fp_FI7EQ3O6J8LU,tablet,Windows,Chrome,2.11.0,194.105.103.130,8075,DE,True,False,0,5,50.8,70,1920x1080,fr-FR,control,denied,2025-12-17
ses_X134L8XAFSUM,tr_0042,2025-12-17 07:52:51,2025-12-17 07:55:20,dev_UXQJCTPV,fp_EV64GROABEAW,desktop,Android,Safari,3.0.0,170.106.128.233,20473,US,False,False,0,26,60.9,87,1170x2532,es-ES,B,unknown,2025-12-17
ses_YH304A8PMSY5,tr_0127,2025-12-17 09:32:36,2025-12-17 09:34:18,dev_YPC7SYR7,fp_S9R37V3869OJ,mobile_web,Android,Safari,2.10.1,142.214.157.198,14618,CA,False,False,89,9,92.5,28,1280x720,fr-FR,B,denied,2025-12-17
ses_2O201U6K5YQ8,tr_0311,2025-12-17 11:22:26,2025-12-17 11:26:25,dev_O5M4AJX3,fp_2API7OWE5ESA,mobile_app,Linux,AppWebView,2.10.1,40.25.56.125,16509,US,False,False,102,18,41.7,88,1170x2532,de-DE,C,granted,2025-12-17
ses_0BHNL9KHP6VC,tr_0238,2025-12-17 12:43:46,2025-12-17 12:45:30,dev_KY6KDJLH,fp_R1ERDLI5AGBP,mobile_web,iOS,Edge,3.0.0,197.93.24.107,12322,ES,False,False,133,6,46.4,60,1170x2532,en-GB,C,denied,2025-12-17
ses_FWJBUOEY6DRH,tr_0041,2025-12-17 15:54:46,2025-12-17 15:58:18,dev_Y1HNXIYY,fp_VIWST87QUF7P,tablet,iOS,Chrome,2.11.0,135.222.32.89,13335,FR,False,False,0,71,39.8,100,1280x720,de-DE,C,denied,2025-12-17
ses_QMVMA42F3K4B,tr_0167,2025-12-17 17:58:40,2025-12-17 18:01:15,dev_WRHA82GA,fp_EK6YZSE6TNCE,mobile_web,Windows,Edge,2.10.1,174.204.167.46,20473,DE,False,False,50,7,30.6,94,1536x864,de-DE,C,granted,2025-12-17
ses_EJGNZFZUNQ2W,tr_0326,2025-12-17 21:32:36,2025-12-17 21:35:08,dev_9ZL5Y31K,fp_88NO1RBN62NK,mobile_web,macOS,AppWebView,2.10.2,29.166.129.25,15169,ES,False,False,0,7,32.3,28,390x844,fr-FR,control,granted,2025-12-17
ses_517JHX30BU3P,tr_0186,2025-12-17 22:20:59,2025-12-17 22:23:50,dev_R3UHGFAI,fp_4MWRU4NLGV1O,mobile_web,Linux,Edge,2.10.1,205.74.124.104,12322,FR,False,False,125,6,60.2,15,1920x1080,en-US,B,unknown,2025-12-17
ses_P7RXKZK4RQJW,tr_0153,2025-12-17 23:43:14,2025-12-17 23:44:50,dev_OJWF50SX,fp_KUAQ6XCBUUKG,mobile_app,iOS,Edge,2.10.1,51.205.163.226,8075,US,False,False,0,10,40.3,88,1536x864,fr-FR,A,denied,2025-12-17
ses_GUFI389PPQXX,tr_0288,2025-12-18 01:19:46,2025-12-18 01:30:43,dev_J3OFOWR4,fp_B2EGICQXVZ11,tablet,iOS,Safari,2.11.1,160.214.29.5,24940,CA,False,False,155,11,52.3,87,1536x864,en-GB,C,granted,2025-12-18
ses_67273JYZBB27,tr_0007,2025-12-18 04:11:46,2025-12-18 04:19:02,dev_S9BU1DGE,fp_J1DG6FWRONBV,desktop,macOS,AppWebView,2.10.2,108.114.90.17,12322,ES,False,False,42,14,49.6,18,1170x2532,fr-FR,A,denied,2025-12-18
ses_TF72X8OGIEOT,tr_0071,2025-12-18 04:17:51,2025-12-18 04:25:18,dev_FDGRR9VM,fp_MASXHA4LVH6K,mobile_web,Linux,Firefox,2.11.1,99.218.67.167,3320,US,False,False,12,17,42.2,75,1280x720,en-GB,A,unknown,2025-12-18
ses_EY4IH9PVHLG4,tr_0175,2025-12-18 04:57:37,2025-12-18 05:02:59,dev_JGNQ1G6L,fp_LECXPNGW12XQ,mobile_app,macOS,Firefox,2.10.2,137.137.173.106,8075,CA,False,False,11,5,94.4,53,1536x864,en-GB,A,granted,2025-12-18
ses_CH1LTOLEIEKC,tr_0220,2025-12-18 05:54:00,2025-12-18 05:54:47,dev_4ZEWXRB0,fp_0XP27J432DA1,desktop,Windows,AppWebView,2.11.1,208.18.201.114,9009,ES,False,False,0,3,100.0,86,390x844,es-ES,B,unknown,2025-12-18
ses_30AP7DVUF7Q2,tr_0091,2025-12-18 06:43:10,2025-12-18 06:45:00,dev_398NLI8C,fp_XU1CXX3LNC30,mobile_app,Linux,AppWebView,2.11.1,137.232.200.66,13335,US,False,False,0,36,54.4,61,1280x720,de-DE,A,granted,2025-12-18
ses_XKHR40BZ0PAB,tr_0252,2025-12-18 06:54:48,2025-12-18 07:00:39,dev_WYJ5KM9D,fp_U1UTPEC4088J,desktop,iOS,Edge,2.10.1,97.120.110.57,24940,US,False,False,0,12,87.9,34,1920x1080,es-ES,B,unknown,2025-12-18
ses_2NZ86VMD89OO,tr_0327,2025-12-18 11:40:48,2025-12-18 11:42:01,dev_0X6I0GAH,fp_9ATV2WV26RK0,desktop,iOS,AppWebView,2.11.1,22.179.200.89,16509,FR,False,False,136,28,79.2,38,390x844,de-DE,A,denied,2025-12-18
ses_WZMAGE3WW5CH,tr_0012,2025-12-18 17:16:25,2025-12-18 17:18:33,dev_AK55ZX6B,fp_0RKW7CIFE5OP,tablet,Linux,Edge,2.10.2,29.56.22.226,3320,PL,False,False,81,30,100.0,55,1280x720,en-GB,A,unknown,2025-12-18
ses_ZHL0QSN5QC35,tr_0217,2025-12-18 17:29:27,2025-12-18 17:31:13,dev_AZNP7UYA,fp_7ZP8PWN40E1J,tablet,Android,Firefox,2.10.1,104.173.198.22,9009,US,False,False,30,19,37.9,50,390x844,en-US,C,granted,2025-12-18
ses_6ZSSJNJ8TH1P,tr_0090,2025-12-18 17:35:05,2025-12-18 17:41:52,dev_QUA2F9TO,fp_0WZN4XJ765VA,desktop,macOS,Edge,3.0.0,55.126.7.169,15169,US,False,False,101,25,57.0,11,1280x720,de-DE,control,granted,2025-12-18
ses_HTZRRJK5A4RG,tr_0157,2025-12-18 18:56:18,2025-12-18 19:02:52,dev_FNIROHY1,fp_O72B4F63VETN,tablet,iOS,Chrome,3.0.0,62.79.150.97,9009,IE,False,False,153,2,61.7,87,1536x864,es-ES,A,denied,2025-12-18
ses_FRVAF6YTCMBV,tr_0190,2025-12-18 23:19:49,2025-12-18 23:22:10,dev_PTGSIVHX,fp_LWI1CUF8GQ8D,desktop,macOS,Firefox,2.10.2,21.224.135.157,3320,DE,False,False,123,3,80.5,28,1536x864,fr-FR,control,denied,2025-12-18
ses_02KKVR0TMTOC,tr_0072,2025-12-19 00:18:54,2025-12-19 00:19:18,dev_TS4RO893,fp_ENVRJQ9HE6VB,tablet,Windows,Firefox,3.0.0,138.157.224.148,15169,US,True,False,131,11,41.4,79,1536x864,de-DE,A,denied,2025-12-19
ses_JR1NJKIKSMV4,tr_0058,2025-12-19 05:01:14,2025-12-19 05:02:33,dev_QQJ3A1IO,fp_PRA5A5PMLQHD,mobile_app,Linux,Firefox,2.11.0,93.120.18.217,3320,SG,False,False,69,7,65.4,25,1280x720,de-DE,A,granted,2025-12-19
ses_27CGLBVCR7ZU,tr_0059,2025-12-19 06:25:52,2025-12-19 06:28:52,dev_A8QZA9GL,fp_4B73LCY2XBVG,desktop,Linux,Safari,2.10.2,178.184.172.221,9009,AE,True,False,0,28,60.0,88,1170x2532,es-ES,C,denied,2025-12-19
ses_FDZTBQ56S1L2,tr_0128,2025-12-19 08:41:51,2025-12-19 08:48:17,dev_WDWSYF2Q,fp_99427ITIR3PO,mobile_app,Linux,Edge,2.10.1,65.14.214.8,12322,US,True,False,118,4,25.2,13,1920x1080,de-DE,B,unknown,2025-12-19
ses_D0MHUSB1MW8X,tr_0238,2025-12-19 09:57:14,2025-12-19 09:58:41,dev_KHG42GXR,fp_L6FVDZL1UBUJ,tablet,macOS,Edge,3.0.0,200.46.12.122,3320,ES,False,False,129,70,52.1,87,1920x1080,en-US,control,denied,2025-12-19
ses_G3ZJ395ERI8D,tr_0013,2025-12-19 10:15:07,2025-12-19 10:17:48,dev_5SJ4WLDY,fp_8J1UI9L69ISX,desktop,Android,Firefox,2.10.1,62.8.52.124,12322,AE,False,False,88,12,71.1,34,1280x720,en-GB,control,unknown,2025-12-19
ses_UMG1P8AHWLDV,tr_0051,2025-12-19 11:02:21,2025-12-19 11:05:34,dev_63YD6O8D,fp_CR8DY4EAP4MG,desktop,iOS,Chrome,2.10.1,203.185.246.129,3320,US,False,False,4,7,62.7,95,1170x2532,es-ES,control,granted,2025-12-19
ses_W825IBDXK4BI,tr_0303,2025-12-19 11:41:04,2025-12-19 11:45:19,dev_EQOHBWO7,fp_CW9CUM6SP9QO,tablet,Windows,Edge,2.11.0,65.244.28.248,20473,US,True,False,64,11,57.8,25,1280x720,es-ES,C,unknown,2025-12-19
ses_A32UTCGVGGP3,tr_0129,2025-12-19 14:22:00,2025-12-19 14:26:19,dev_LZI24S66,fp_7A0EFWJJO22L,tablet,Linux,AppWebView,2.11.0,13.68.226.209,15169,US,False,False,134,13,64.9,85,1536x864,en-US,B,unknown,2025-12-19
ses_72WUMA4800HE,tr_0359,2025-12-19 14:51:42,2025-12-19 14:56:00,dev_RSOSP89U,fp_KAI77LX956JD,desktop,Android,Firefox,3.0.0,106.198.197.117,3320,DE,False,False,0,18,54.1,6,390x844,fr-FR,A,denied,2025-12-19
ses_1FYUHQNWZB9L,tr_0238,2025-12-19 15:57:43,2025-12-19 16:00:30,dev_MYQZ5P8C,fp_9Q36LJAIMUE2,tablet,Windows,Safari,2.11.1,41.228.176.177,12322,ES,False,False,24,10,54.4,83,1536x864,es-ES,B,granted,2025-12-19
ses_GGJWI94LAUSK,tr_0135,2025-12-19 19:27:36,2025-12-19 19:32:04,dev_KHSALJ0X,fp_G9A2N1T9832Y,desktop,Android,Chrome,3.0.0,37.37.70.185,3320,GB,False,False,48,53,6.5,13,1170x2532,fr-FR,A,granted,2025-12-19
ses_TILYT96696JA,tr_0282,2025-12-19 19:45:05,2025-12-19 19:46:20,dev_5TXW7SYA,fp_OWIJQ4YNL4VB,mobile_web,iOS,Edge,2.11.1,194.137.179.250,15169,DE,False,False,53,18,14.5,38,1920x1080,en-US,control,denied,2025-12-19
ses_2E4UGDAYGRU2,tr_0291,2025-12-19 20:02:45,2025-12-19 20:05:54,dev_44U236I2,fp_Y0JHPBGGBAXR,mobile_web,iOS,AppWebView,2.11.1,25.72.173.103,20473,GB,False,False,177,14,59.8,52,1536x864,fr-FR,A,unknown,2025-12-19
ses_67AWHMXQRVGS,tr_0126,2025-12-19 20:05:38,2025-12-19 20:08:09,dev_4N9818TJ,fp_LNXP664VZSR8,mobile_app,Android,Safari,2.11.1,122.8.128.182,14618,US,False,False,31,16,87.4,68,1170x2532,en-US,B,granted,2025-12-19
ses_Z2SC0T8DHDDC,tr_0107,2025-12-19 20:35:38,2025-12-19 20:37:31,dev_IROW8A2C,fp_QBYWLKLQBXXA,mobile_app,iOS,Chrome,2.11.0,125.58.41.254,63949,AU,True,False,37,2,75.2,28,1536x864,es-ES,C,unknown,2025-12-19
ses_X9PT3QAXXT5N,tr_0078,2025-12-19 21:06:31,2025-12-19 21:08:18,dev_E0VFPDUM,fp_75F4BMX2ZFOP,mobile_app,macOS,AppWebView,2.10.2,183.205.113.47,12322,FR,False,False,80,38,44.8,89,1920x1080,fr-FR,C,granted,2025-12-19
ses_UXCIV3Y9MZ70,tr_0194,2025-12-19 21:43:51,2025-12-19 21:48:35,dev_MHNEN5A3,fp_8JNLHDUYITM2,desktop,Linux,Firefox,2.10.2,81.111.169.26,12322,SG,True,False,32,18,58.5,69,1920x1080,de-DE,A,unknown,2025-12-19
ses_JS4T1JWXIVOR,tr_0009,2025-12-19 22:30:09,2025-12-19 22:32:24,dev_I52X1WHS,fp_0S3THZOUTMEQ,tablet,Windows,Edge,2.11.0,36.109.96.252,9009,US,False,False,0,16,27.8,93,1280x720,en-GB,control,denied,2025-12-19
ses_1PLBRP891DD2,tr_0130,2025-12-20 01:58:49,2025-12-20 02:02:16,dev_N0NHCBTW,fp_V6TYVQ0UFHOK,desktop,macOS,Edge,2.11.1,84.22.249.115,63949,DE,False,False,55,13,64.1,68,1280x720,de-DE,control,denied,2025-12-20
ses_IG6UO3ZIN1A7,tr_0143,2025-12-20 02:09:07,2025-12-20 02:13:19,dev_KNE1YBMZ,fp_PSCTPN7Y853J,tablet,Windows,Firefox,2.10.2,153.178.154.64,13335,PL,True,False,21,7,81.2,58,1920x1080,de-DE,C,unknown,2025-12-20
ses_LOHSPPF32JSK,tr_0070,2025-12-20 02:58:44,2025-12-20 03:04:57,dev_I4AIMP7O,fp_A09R17WLQIPN,desktop,Linux,Edge,3.0.0,53.15.86.241,63949,AE,True,False,55,37,33.7,35,1536x864,de-DE,C,granted,2025-12-20
ses_6KAZ7BXXQMBC,tr_0308,2025-12-20 03:47:21,2025-12-20 03:54:41,dev_XBN9VB68,fp_SAHT65BBRK99,mobile_web,Windows,Firefox,2.10.1,184.198.129.228,13335,GB,False,False,92,9,75.7,100,1920x1080,es-ES,A,unknown,2025-12-20
ses_ZUAH35QRR4ZG,tr_0004,2025-12-20 03:58:42,2025-12-20 04:07:28,dev_MS66KE6Z,fp_ADOTIWTLINJ1,desktop,Windows,Chrome,2.10.1,111.163.59.205,8075,FR,False,False,43,13,66.2,48,1536x864,en-GB,C,unknown,2025-12-20
ses_RZ3RJ4BIOHK0,tr_0227,2025-12-20 04:07:19,2025-12-20 04:14:08,dev_VEYD5MLG,fp_MXZZXHEUOYS7,mobile_web,Linux,Chrome,3.0.0,212.86.183.176,16509,SG,False,False,179,44,15.8,9,390x844,fr-FR,A,granted,2025-12-20
ses_JMRE2U7FMKGZ,tr_0085,2025-12-20 05:24:27,2025-12-20 05:29:15,dev_BYS7XZFW,fp_SANKB23JPMKR,desktop,Linux,Safari,2.10.1,86.40.93.101,63949,CH,False,False,67,6,100.0,35,390x844,fr-FR,C,unknown,2025-12-20
ses_OES0RY6LY1LG,tr_0341,2025-12-20 06:49:36,2025-12-20 06:56:19,dev_70CE3FYW,fp_FJRXO38A2MQR,mobile_app,Windows,AppWebView,2.11.1,194.34.195.66,3320,ES,False,False,24,8,19.7,39,1280x720,en-GB,control,unknown,2025-12-20
ses_I7WA78V3C1ED,tr_0216,2025-12-20 06:50:02,2025-12-20 06:53:33,dev_M2Z9QNRB,fp_ZX0W4T7CAMSO,desktop,Windows,Edge,2.11.1,161.49.150.218,8075,AU,False,False,168,9,86.1,72,390x844,de-DE,B,granted,2025-12-20
ses_8QSPA0GURGUG,tr_0351,2025-12-20 06:55:28,2025-12-20 06:58:02,dev_JAJOWEMD,fp_RJ4BX9524SMG,tablet,macOS,AppWebView,2.10.2,153.15.138.215,15169,GB,False,False,112,3,66.5,35,390x844,en-GB,B,denied,2025-12-20
ses_ADAPV3GD0Q1B,tr_0265,2025-12-20 07:06:01,2025-12-20 07:10:04,dev_KJGSE89Y,fp_RING_B,mobile_app,Android,Edge,2.10.1,198.51.100.21,24940,US,True,False,148,6,70.8,44,1536x864,de-DE,B,denied,2025-12-20
ses_89R1RZ8JJM3O,tr_0156,2025-12-20 10:10:01,2025-12-20 10:12:18,dev_7XF30VXE,fp_MNM28WFYEGFY,mobile_app,Android,Safari,2.10.2,68.63.145.92,9009,AU,False,False,0,23,45.3,47,1280x720,fr-FR,A,unknown,2025-12-20
ses_LRCJ16CJ1WEA,tr_0242,2025-12-20 13:28:54,2025-12-20 13:34:36,dev_WAPEZTHN,fp_PO0TTHXZ3VKU,desktop,iOS,AppWebView,2.11.0,158.105.54.47,14618,AE,False,False,146,5,62.0,47,1920x1080,en-GB,B,granted,2025-12-20
ses_E6L0DCZ6PBBO,tr_0023,2025-12-20 17:29:31,2025-12-20 17:30:45,dev_shared_3,fp_RING_A,mobile_web,Android,Chrome,2.10.1,210.138.12.251,14618,US,False,True,159,5,97.8,20,1170x2532,de-DE,A,granted,2025-12-20
ses_TY82VZCXSRKN,tr_0165,2025-12-20 17:43:29,2025-12-20 17:50:28,dev_V6NZT904,fp_V5YTSG1LL26W,mobile_web,Linux,Edge,2.10.2,197.158.233.170,63949,US,False,False,39,49,56.6,60,1170x2532,en-US,A,denied,2025-12-20
ses_8L0EG9520GFO,tr_0176,2025-12-20 18:20:34,2025-12-20 18:25:01,dev_UXUSGOAX,fp_VSOL995X7I2S,mobile_web,Windows,Firefox,2.10.2,168.141.225.79,24940,AU,False,False,101,6,40.6,49,1170x2532,en-US,C,granted,2025-12-20
ses_ZN59GMUCJI7E,tr_0006,2025-12-20 20:06:46,2025-12-20 20:09:21,dev_KVZARHDV,fp_USPQYASYINPF,mobile_web,Linux,AppWebView,2.10.1,14.203.147.115,9009,PL,False,False,70,12,41.4,50,1920x1080,en-US,B,unknown,2025-12-20
ses_938BZ5N293JV,tr_0312,2025-12-20 20:08:48,2025-12-20 20:12:08,dev_JWZ1ZEAA,fp_WTQXNYMWLDRV,desktop,Linux,Safari,3.0.0,14.48.236.154,8075,US,True,False,0,5,60.1,74,1170x2532,fr-FR,B,denied,2025-12-20
ses_L5DIU321Z3WK,tr_0217,2025-12-20 21:21:49,2025-12-20 21:23:54,dev_WMS6FDGD,fp_9CBT3ZTMBON2,mobile_web,Android,Safari,2.11.1,63.96.158.58,15169,US,False,False,0,13,38.4,92,1920x1080,de-DE,A,denied,2025-12-20
ses_IU4BMRCOTX8O,tr_0041,2025-12-20 21:58:27,2025-12-20 22:01:42,dev_7II03OD4,fp_JHRRRSUYJMIC,mobile_web,Windows,Chrome,2.10.1,187.32.178.158,24940,FR,False,False,8,17,79.6,77,390x844,en-US,A,granted,2025-12-20
ses_S2EYZ6U0UONU,tr_0135,2025-12-20 23:32:50,2025-12-20 23:34:57,dev_UH7CF2Z7,fp_CPYNH8BTE54J,desktop,Windows,Edge,2.11.0,91.99.242.169,63949,ES,False,False,142,8,71.3,58,1280x720,de-DE,B,unknown,2025-12-20
ses_UI9HK20Y0ZMJ,tr_0196,2025-12-20 23:56:23,2025-12-20 23:58:52,dev_7NPJO0N2,fp_DCZBI0OII764,tablet,Android,AppWebView,3.0.0,8.184.138.167,63949,US,False,False,36,20,82.1,80,390x844,es-ES,A,granted,2025-12-20
ses_G5D907WS3SBG,tr_0324,2025-12-21 00:40:01,2025-12-21 00:44:59,dev_TSVLUOPF,fp_K6M7WRRGUQGT,mobile_web,Windows,Chrome,2.10.2,1.119.168.199,9009,GB,False,False,128,13,37.2,49,1280x720,de-DE,control,denied,2025-12-21
ses_WAP6XXP5I97B,tr_0066,2025-12-21 02:06:11,2025-12-21 02:17:42,dev_FYROQ2QI,fp_VUL5YZWP4TVD,mobile_app,macOS,AppWebView,3.0.0,116.47.29.46,3320,US,False,False,99,11,44.7,6,390x844,en-US,control,denied,2025-12-21
ses_Y4LRE7PI8WEJ,tr_0087,2025-12-21 03:42:10,2025-12-21 03:43:41,dev_I4P0E4Y5,fp_X6ZIE5APCBFL,desktop,macOS,Firefox,3.0.0,151.202.224.75,8075,GB,False,False,1,2,46.9,60,1920x1080,es-ES,control,unknown,2025-12-21
ses_DCASE5SEDGPG,tr_0233,2025-12-21 03:56:19,2025-12-21 03:59:01,dev_T33RXDT5,fp_9ODOFPIZF46P,mobile_app,Windows,Chrome,2.11.0,82.142.139.63,12322,DE,False,False,17,1,28.5,23,390x844,en-GB,control,granted,2025-12-21
