order_id,trader_id,market_id,event_id,outcome,side,order_type,time_in_force,post_only,created_at,updated_at,price,size_shares,matched_size_shares,remaining_size_shares,status,cancel_reason,quote_age_ms,client_latency_ms,midpoint_before,orderbook_imbalance_before,spread_before_bps,builder_code,ui_entrypoint,signature_scheme,scoring_status,replace_count_15m,cancel_count_15m,account_age_days,wallet_balance_before_usdc,is_api_order,price_alert_active,coupon_banner_seen,date
ord_EEUPISYJIY6D,tr_0259,mkt_035,evt_035,YES,SELL,LIMIT,GTC,False,2026-01-07 05:45:21,2026-01-07 06:07:18,0.452,14.49,14.49,0.0,FILLED,,533,114,0.466,0.108,132,,notification,EIP-712,accepted,0,1,546,858.65,False,False,True,2026-01-07
ord_6BS7QLAPFWXI,tr_0320,mkt_021,evt_021,YES,SELL,LIMIT,GTD,False,2026-01-07 06:07:46,2026-01-07 06:27:32,0.68,83.95,83.95,0.0,FILLED,,304,94,0.662,-0.074,67,,builder_embed,EIP-712,accepted,3,0,256,620.21,False,False,False,2026-01-07
ord_MDPJTZLZJNHL,tr_0095,mkt_040,evt_040,YES,BUY,LIMIT,GTC,True,2026-01-07 06:31:02,2026-01-07 09:03:43,0.227,41.42,0.36,41.06,CANCELED,manual_review,303,362,0.213,0.045,127,,portfolio,EIP-712,under_review,0,1,717,2531.06,False,False,False,2026-01-07
ord_J7HIME3BZW1D,tr_0242,mkt_008,evt_008,NO,BUY,LIMIT,GTC,False,2026-01-07 07:15:29,2026-01-07 07:42:40,0.546,50.29,50.29,0.0,FILLED,,170,149,0.575,0.603,80,,portfolio,EIP-712,accepted,3,0,687,1175.79,False,False,False,2026-01-07
ord_GMYB4HIZGGP2,tr_0140,mkt_035,evt_035,YES,SELL,LIMIT,GTC,False,2026-01-07 07:15:40,2026-01-07 07:20:11,0.3,11.48,11.48,0.0,FILLED,,365,78,0.304,-0.566,70,,market_page,EIP-712,rejected,0,1,455,3593.01,True,True,True,2026-01-07
ord_KKUF1J9EPHC1,tr_0124,mkt_020,evt_020,YES,BUY,LIMIT,GTC,False,2026-01-07 07:45:02,2026-01-07 12:26:43,0.134,38.01,12.54,25.47,PARTIAL,,74,39,0.122,-0.198,141,builder_gamma,builder_embed,EIP-712,accepted,1,0,718,972.08,False,False,False,2026-01-07
ord_LKJK15FPWZ3S,tr_0266,mkt_020,evt_020,YES,BUY,LIMIT,GTC,True,2026-01-07 07:59:59,2026-01-07 08:17:53,0.227,18.39,1.66,16.73,CANCELED,user_cancel,385,143,0.231,0.18,160,,notification,EIP-712,accepted,0,1,385,5206.66,True,False,False,2026-01-07
ord_ZHZ35P35YC0Y,tr_0287,mkt_040,evt_040,YES,BUY,LIMIT,GTC,False,2026-01-07 08:05:21,2026-01-07 13:11:32,0.278,26.68,2.75,23.93,CANCELED,replace,241,148,0.266,-0.316,129,,market_page,EIP-712,accepted,1,0,675,967.8,False,False,False,2026-01-07
ord_PWZAGDUT39XW,tr_0292,mkt_008,evt_008,NO,SELL,LIMIT,GTC,False,2026-01-07 08:28:20,2026-01-07 10:03:05,0.679,54.9,48.51,6.39,PARTIAL,,236,84,0.665,0.161,92,builder_gamma,builder_embed,EIP-712,accepted,0,1,219,1781.98,False,False,False,2026-01-07
ord_SPGXUB3V8EWR,tr_0038,mkt_001,evt_001,YES,SELL,LIMIT,FAK,False,2026-01-07 08:29:00,2026-01-07 08:44:41,0.702,9.93,9.93,0.0,FILLED,,231,111,0.7,0.498,135,builder_gamma,portfolio,EIP-712,accepted,1,1,221,2545.55,True,False,False,2026-01-07
ord_ODYSTBDNTSYN,tr_0304,mkt_008,evt_008,YES,SELL,LIMIT,GTC,False,2026-01-07 12:05:09,2026-01-07 13:26:38,0.56,28.81,3.0,25.81,CANCELED,market_close,846,228,0.554,-0.413,86,builder_alpha,builder_embed,EIP-712,accepted,1,0,45,656.94,False,False,False,2026-01-07
ord_YURV1WR23RAI,tr_0037,mkt_020,evt_020,NO,SELL,LIMIT,GTD,True,2026-01-07 13:10:48,2026-01-07 13:29:16,0.192,13.07,13.07,0.0,FILLED,,49,130,0.166,0.28,126,,builder_embed,EIP-712,accepted,1,1,386,671.15,False,False,False,2026-01-07
ord_618L3WGWDD94,tr_0303,mkt_028,evt_028,YES,BUY,LIMIT,FAK,False,2026-01-07 13:21:20,2026-01-07 13:30:41,0.654,39.03,39.03,0.0,FILLED,,67,77,0.631,0.054,100,builder_beta,search,EIP-712,accepted,3,1,643,2420.41,False,False,False,2026-01-07
ord_ZTZBD42W8KTM,tr_0333,mkt_040,evt_040,NO,SELL,LIMIT,FAK,False,2026-01-07 13:59:33,2026-01-07 18:14:57,0.207,24.7,2.0,22.7,CANCELED,replace,241,114,0.227,0.545,115,builder_beta,portfolio,EIP-712,accepted,1,0,347,1141.4,False,False,False,2026-01-07
ord_ZOMBWZ301ECF,tr_0066,mkt_028,evt_028,YES,BUY,LIMIT,GTD,False,2026-01-07 14:00:24,2026-01-07 19:11:14,0.736,18.97,15.31,3.66,PARTIAL,,108,72,0.718,-0.057,180,builder_gamma,builder_embed,EIP-712,accepted,0,1,296,79.59,False,False,False,2026-01-07
ord_X465R5YGQNQH,tr_0122,mkt_001,evt_001,NO,BUY,LIMIT,GTC,False,2026-01-07 14:02:47,2026-01-07 14:16:31,0.67,8.62,8.62,0.0,FILLED,,179,95,0.677,-0.163,31,,portfolio,EIP-712,accepted,0,1,316,10222.58,False,True,False,2026-01-07
ord_0B4J217I2CDF,tr_0066,mkt_008,evt_008,YES,BUY,LIMIT,GTD,False,2026-01-07 15:18:08,2026-01-07 15:37:28,0.609,154.91,154.91,0.0,FILLED,,162,56,0.606,0.032,130,builder_gamma,market_page,EIP-712,accepted,1,0,296,4084.59,False,True,False,2026-01-07
ord_FXTBDY7I4AMR,tr_0287,mkt_008,evt_008,YES,SELL,LIMIT,GTC,False,2026-01-07 15:28:01,2026-01-07 16:32:33,0.631,26.75,1.94,24.81,OPEN,,212,244,0.625,-0.135,74,builder_beta,builder_embed,EIP-712,rejected,0,3,675,300.92,False,True,False,2026-01-07
ord_F1RNVXSHGODL,tr_0034,mkt_020,evt_020,NO,SELL,LIMIT,FAK,False,2026-01-07 16:00:17,2026-01-07 18:17:31,0.23,800.0,10.61,789.39,CANCELED,stale_price,226,171,0.233,0.144,5,,notification,EIP-712,accepted,7,7,374,722.14,True,False,True,2026-01-07
ord_FJBGJUJJRR88,tr_0090,mkt_030,evt_030,YES,SELL,LIMIT,GTC,False,2026-01-07 16:04:08,2026-01-07 16:29:37,0.473,34.65,34.65,0.0,FILLED,,188,74,0.439,0.225,82,builder_alpha,portfolio,EIP-712,accepted,0,2,539,8513.45,False,False,False,2026-01-07
ord_ASIJTZRFXA7B,tr_0267,mkt_040,evt_040,NO,SELL,LIMIT,GTD,False,2026-01-07 16:07:28,2026-01-07 16:17:49,0.145,188.06,1.23,186.83,CANCELED,market_close,95,22,0.178,0.247,131,,builder_embed,EIP-712,accepted,0,0,504,4298.79,False,False,False,2026-01-07
ord_WNX14T7FB0JY,tr_0009,mkt_035,evt_035,YES,BUY,LIMIT,GTC,False,2026-01-07 16:10:54,2026-01-07 16:39:12,0.391,30.04,30.04,0.0,FILLED,,262,159,0.386,0.044,107,builder_gamma,search,EIP-712,accepted,3,2,295,1038.38,False,False,False,2026-01-07
ord_LB1DJAMDXAHO,tr_0222,mkt_001,evt_001,NO,BUY,LIMIT,GTC,False,2026-01-07 17:47:24,2026-01-07 18:22:32,0.759,7.11,0.45,6.66,CANCELED,user_cancel,460,90,0.761,-0.226,68,builder_gamma,search,EIP-712,accepted,1,0,682,4032.51,False,False,False,2026-01-07
ord_BOV6MRREB7U8,tr_0157,mkt_001,evt_001,YES,BUY,LIMIT,FAK,True,2026-01-07 18:00:10,2026-01-07 18:28:47,0.797,7.69,7.69,0.0,FILLED,,160,187,0.797,-0.033,80,builder_alpha,builder_embed,EIP-712,accepted,1,1,246,1447.49,False,True,False,2026-01-07
ord_TBJ2S5EX3SJU,tr_0083,mkt_020,evt_020,YES,BUY,LIMIT,GTD,False,2026-01-07 18:10:43,2026-01-07 20:00:15,0.122,5.0,0.98,4.02,PARTIAL,,483,84,0.089,-0.218,124,builder_beta,search,EIP-712,accepted,1,1,335,1647.43,True,False,False,2026-01-07
ord_1E2IBHN5YR4X,tr_0330,mkt_040,evt_040,NO,BUY,LIMIT,FOK,False,2026-01-07 18:47:25,2026-01-07 20:33:31,0.538,50.35,11.66,38.69,PARTIAL,,30,161,0.529,0.362,194,,search,EIP-712,accepted,2,0,398,638.43,False,False,False,2026-01-07
ord_QB2HUHR0E2J2,tr_0091,mkt_030,evt_030,YES,SELL,LIMIT,FOK,True,2026-01-07 18:57:36,2026-01-07 19:14:03,0.433,47.22,47.22,0.0,FILLED,,391,200,0.445,0.108,108,,portfolio,EIP-712,accepted,0,1,633,529.23,False,False,False,2026-01-07
ord_ZLYHW34WDULP,tr_0044,mkt_020,evt_020,NO,BUY,LIMIT,GTC,False,2026-01-07 19:14:32,2026-01-07 19:34:00,0.241,242.12,242.12,0.0,FILLED,,468,79,0.234,-0.226,8,builder_gamma,market_page,EIP-712,accepted,1,1,563,1165.38,True,False,False,2026-01-07
ord_9839ZDIFPAFP,tr_0292,mkt_020,evt_020,NO,BUY,LIMIT,GTD,True,2026-01-07 19:18:19,2026-01-08 01:17:22,0.136,108.12,3.3,104.82,CANCELED,replace,221,51,0.12,-0.176,138,builder_gamma,builder_embed,EIP-712,accepted,1,2,219,1944.24,False,False,False,2026-01-07
ord_WD7O4B8D40LV,tr_0335,mkt_020,evt_020,NO,BUY,LIMIT,GTC,False,2026-01-07 19:48:09,2026-01-07 22:18:22,0.052,25.0,8.86,16.14,PARTIAL,,105,77,0.049,-0.208,174,,market_page,EIP-712,accepted,0,1,90,1522.05,True,False,False,2026-01-07
ord_RW6SGQL4OT8B,tr_0267,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-07 20:26:48,2026-01-07 20:30:08,0.572,29.24,1.74,27.5,CANCELED,stale_price,314,85,0.614,-0.397,5,builder_beta,notification,EIP-712,accepted,0,2,504,448.11,False,False,False,2026-01-07
ord_JNWFRLVQTT3N,tr_0050,mkt_020,evt_020,YES,BUY,LIMIT,FAK,False,2026-01-07 20:38:43,2026-01-08 00:22:29,0.145,94.29,8.88,85.41,PARTIAL,,124,152,0.127,0.214,122,builder_beta,search,EIP-712,accepted,0,1,174,1689.2,False,False,False,2026-01-07
ord_VZGWQC5F0QX2,tr_0158,mkt_021,evt_021,YES,BUY,LIMIT,GTC,False,2026-01-07 21:33:47,2026-01-08 00:03:49,0.724,26.13,0.29,25.84,CANCELED,market_close,357,214,0.712,0.345,19,,search,EIP-712,accepted,2,2,129,3804.72,True,True,False,2026-01-07
ord_KW3C03KKY52R,tr_0143,mkt_020,evt_020,YES,BUY,LIMIT,GTC,False,2026-01-07 22:08:54,2026-01-07 22:30:30,0.153,35.69,35.69,0.0,FILLED,,134,76,0.176,0.048,47,builder_beta,portfolio,EIP-712,accepted,0,1,576,471.5,False,False,False,2026-01-07
ord_NXOAUNXFJSFN,tr_0263,mkt_020,evt_020,YES,BUY,LIMIT,GTC,False,2026-01-07 22:20:36,2026-01-07 22:24:55,0.044,23.55,23.55,0.0,FILLED,,216,105,0.055,0.004,122,builder_beta,notification,EIP-712,rejected,0,1,44,2678.94,False,True,False,2026-01-07
ord_269BVZV2GTHH,tr_0083,mkt_020,evt_020,YES,BUY,LIMIT,FAK,False,2026-01-07 22:57:16,2026-01-07 23:18:16,0.082,16.49,16.49,0.0,FILLED,,293,54,0.081,-0.461,84,,market_page,EIP-712,accepted,0,4,335,612.28,False,False,False,2026-01-07
ord_TNW4V81ZZSU2,tr_0333,mkt_020,evt_020,YES,BUY,LIMIT,GTD,False,2026-01-07 23:17:31,2026-01-07 23:31:27,0.022,20.44,20.44,0.0,FILLED,,684,161,0.016,0.151,82,builder_beta,notification,EIP-712,accepted,1,1,347,2072.85,False,False,False,2026-01-07
ord_Z56G6MEGBOED,tr_0130,mkt_008,evt_008,YES,BUY,LIMIT,GTC,True,2026-01-07 23:20:04,2026-01-08 01:51:36,0.599,110.14,0.88,109.26,CANCELED,risk_engine,142,169,0.631,0.387,126,builder_beta,portfolio,EIP-712,accepted,1,1,554,3117.23,False,False,False,2026-01-07
ord_34HEN916A8UA,tr_0333,mkt_020,evt_020,NO,BUY,LIMIT,GTC,True,2026-01-07 23:33:22,2026-01-08 05:09:43,0.044,41.86,4.38,37.48,CANCELED,risk_engine,166,35,0.025,-0.236,64,builder_beta,builder_embed,EIP-712,accepted,0,0,347,1214.34,False,False,False,2026-01-07
ord_0FC5C1ML1XFK,tr_0305,mkt_020,evt_020,YES,SELL,LIMIT,FOK,False,2026-01-07 23:39:28,2026-01-08 05:02:13,0.01,5.0,2.44,2.56,PARTIAL,,456,176,0.01,-0.582,138,,builder_embed,EIP-712,accepted,1,0,224,2180.84,False,False,False,2026-01-07
ord_DW4U41UTUV6I,tr_0292,mkt_020,evt_020,YES,SELL,LIMIT,GTC,False,2026-01-08 00:26:59,2026-01-08 00:45:00,0.189,28.71,28.71,0.0,FILLED,,118,59,0.219,0.054,108,builder_gamma,builder_embed,EIP-712,accepted,0,1,220,1406.67,False,False,False,2026-01-08
ord_A854AA3YT2Y6,tr_0206,mkt_028,evt_028,YES,BUY,LIMIT,GTD,False,2026-01-08 00:52:42,2026-01-08 04:56:14,0.656,13.98,1.35,12.63,CANCELED,manual_review,194,139,0.662,-0.292,71,,notification,EIP-712,accepted,1,0,293,1060.18,False,False,False,2026-01-08
ord_BSAAIN24GS5Y,tr_0124,mkt_020,evt_020,YES,BUY,LIMIT,GTD,False,2026-01-08 01:00:56,2026-01-08 01:10:02,0.223,20.88,20.88,0.0,FILLED,,151,80,0.199,-0.094,68,,search,EIP-712,accepted,0,3,719,1741.12,True,False,False,2026-01-08
ord_FZYRJ33ESR0C,tr_0026,mkt_020,evt_020,NO,SELL,LIMIT,GTC,False,2026-01-08 02:39:17,2026-01-08 03:11:19,0.31,6.8,4.24,2.56,PARTIAL,,103,54,0.318,-0.03,152,builder_alpha,market_page,EIP-712,accepted,0,0,616,4092.11,False,True,False,2026-01-08
ord_UFDUD2FQUGDU,tr_0036,mkt_028,evt_028,NO,BUY,LIMIT,GTC,False,2026-01-08 03:16:28,2026-01-08 05:23:15,0.351,78.42,8.94,69.48,CANCELED,user_cancel,103,73,0.336,-0.356,142,builder_gamma,builder_embed,EIP-712,accepted,0,3,176,898.15,False,False,False,2026-01-08
ord_S509DA0UT8GS,tr_0019,mkt_008,evt_008,NO,BUY,LIMIT,GTC,False,2026-01-08 03:44:01,2026-01-08 08:53:42,0.438,31.2,23.14,8.06,PARTIAL,,232,71,0.463,-0.371,20,builder_beta,market_page,EIP-712,accepted,0,2,640,587.62,True,False,False,2026-01-08
ord_X5JJ3TWTBR4N,tr_0331,mkt_008,evt_008,YES,BUY,LIMIT,FOK,False,2026-01-08 04:00:44,2026-01-08 04:20:54,0.622,14.8,2.49,12.31,CANCELED,replace,120,67,0.635,0.09,95,builder_beta,builder_embed,EIP-712,accepted,0,0,715,209.92,False,False,False,2026-01-08
ord_L2HTMQUBZL1D,tr_0042,mkt_028,evt_028,NO,SELL,LIMIT,GTC,False,2026-01-08 04:41:42,2026-01-08 10:28:39,0.67,24.37,4.85,19.52,EXPIRED,fok_unfilled,241,58,0.645,0.218,5,,market_page,EIP-712,accepted,0,1,140,2993.14,True,False,False,2026-01-08
ord_7TG694B2SIZV,tr_0350,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-08 05:30:08,2026-01-08 05:57:41,0.267,52.72,52.72,0.0,FILLED,,226,261,0.269,-0.696,185,builder_gamma,search,EIP-712,accepted,1,1,717,1469.27,False,False,True,2026-01-08
ord_AFZK27KHRZ1G,tr_0205,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-08 05:57:52,2026-01-08 07:51:32,0.568,20.1,6.45,13.65,CANCELED,manual_review,159,50,0.615,-0.177,214,builder_beta,search,EIP-712,accepted,0,1,407,4009.74,False,False,True,2026-01-08
ord_AWTI5CY9PLEK,tr_0111,mkt_021,evt_021,NO,BUY,LIMIT,GTC,False,2026-01-08 06:06:06,2026-01-08 06:54:30,0.967,24.19,5.17,19.02,OPEN,,210,56,0.99,-0.164,136,builder_alpha,notification,EIP-712,accepted,2,0,454,172.81,False,False,False,2026-01-08
ord_PQBNEXHCX2KF,tr_0132,mkt_030,evt_030,YES,SELL,LIMIT,GTC,False,2026-01-08 06:37:55,2026-01-08 07:06:09,0.263,110.0,110.0,0.0,FILLED,,150,36,0.284,-0.659,138,,portfolio,EIP-712,under_review,1,0,642,251.55,True,False,False,2026-01-08
ord_YRT6OI8URU4C,tr_0292,mkt_020,evt_020,NO,BUY,LIMIT,FAK,False,2026-01-08 06:41:48,2026-01-08 07:34:07,0.15,9.4,3.8,5.6,PARTIAL,,434,132,0.155,0.333,88,builder_gamma,portfolio,EIP-712,accepted,1,0,220,914.4,False,True,False,2026-01-08
ord_QFSF7Q3L53ZX,tr_0185,mkt_021,evt_021,YES,BUY,LIMIT,GTC,False,2026-01-08 06:50:28,2026-01-08 08:25:43,0.724,35.4,12.39,23.01,CANCELED,replace,316,81,0.699,0.36,97,builder_alpha,search,EIP-712,accepted,0,3,316,351.53,False,False,False,2026-01-08
ord_BA0ZZ0RPJS2M,tr_0340,mkt_008,evt_008,NO,BUY,LIMIT,GTD,True,2026-01-08 06:59:12,2026-01-08 11:03:02,0.581,20.91,9.53,11.38,PARTIAL,,36,77,0.571,0.322,48,builder_gamma,builder_embed,EIP-712,accepted,1,1,405,3125.79,False,True,False,2026-01-08
ord_NU9KYJJZ3F14,tr_0292,mkt_020,evt_020,YES,BUY,LIMIT,FAK,False,2026-01-08 07:29:21,2026-01-08 12:05:25,0.225,10.11,1.2,8.91,OPEN,,107,84,0.232,-0.12,85,builder_gamma,notification,EIP-712,accepted,0,2,220,291.19,False,False,False,2026-01-08
ord_N30122Y9OM15,tr_0302,mkt_040,evt_040,YES,SELL,LIMIT,GTC,False,2026-01-08 07:56:29,2026-01-08 08:04:43,0.391,12.34,12.34,0.0,FILLED,,95,63,0.421,0.053,13,builder_alpha,notification,EIP-712,accepted,0,0,536,2099.54,False,False,False,2026-01-08
ord_T2BID9WKXZX6,tr_0100,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-08 08:04:59,2026-01-08 10:38:58,0.203,8.1,2.83,5.27,CANCELED,stale_price,139,72,0.22,0.226,113,,search,EIP-712,accepted,0,0,167,3798.58,False,False,False,2026-01-08
ord_4L7WDG43RDNP,tr_0340,mkt_040,evt_040,YES,SELL,LIMIT,FAK,False,2026-01-08 08:09:26,2026-01-08 08:14:49,0.207,5.85,5.85,0.0,FILLED,,289,100,0.226,-0.085,65,builder_gamma,builder_embed,EIP-712,accepted,0,2,405,1974.51,False,False,False,2026-01-08
ord_5IQUM9JXP1L3,tr_0204,mkt_040,evt_040,YES,BUY,LIMIT,GTC,False,2026-01-08 10:19:48,2026-01-08 10:46:38,0.591,59.91,12.78,47.13,CANCELED,risk_engine,270,60,0.603,-0.404,5,builder_beta,portfolio,EIP-712,accepted,1,1,526,1414.67,False,False,True,2026-01-08
ord_SXS04D6GUJO6,tr_0290,mkt_020,evt_020,YES,BUY,LIMIT,GTC,False,2026-01-08 10:43:22,2026-01-08 10:57:05,0.033,92.22,92.22,0.0,FILLED,,239,147,0.016,-0.038,118,builder_beta,notification,EIP-712,accepted,1,0,671,3706.21,False,False,False,2026-01-08
ord_XQHIAG9X85KY,tr_0111,mkt_021,evt_021,YES,SELL,LIMIT,GTC,False,2026-01-08 11:54:37,2026-01-08 12:00:22,0.526,114.37,114.37,0.0,FILLED,,153,45,0.539,-0.103,150,builder_alpha,market_page,EIP-712,accepted,0,2,454,3188.08,False,False,False,2026-01-08
ord_30YR96SAHXQ2,tr_0293,mkt_020,evt_020,NO,SELL,LIMIT,GTC,False,2026-01-08 12:51:19,2026-01-08 13:29:13,0.067,35.84,13.25,22.59,PARTIAL,,143,173,0.058,0.545,51,builder_beta,portfolio,EIP-712,accepted,0,0,386,798.28,False,True,False,2026-01-08
ord_SLVFITIJSFCZ,tr_0304,mkt_021,evt_021,NO,BUY,LIMIT,GTC,False,2026-01-08 12:55:17,2026-01-08 13:04:40,0.919,65.04,65.04,0.0,FILLED,,343,117,0.892,-0.125,216,builder_alpha,market_page,EIP-712,accepted,1,1,46,1796.21,False,False,False,2026-01-08
ord_JHE8SCZLCOJ2,tr_0191,mkt_020,evt_020,YES,SELL,LIMIT,GTC,False,2026-01-08 13:09:24,2026-01-08 14:04:35,0.237,25.19,2.67,22.52,CANCELED,stale_price,175,106,0.234,-0.161,11,builder_gamma,search,EIP-712,accepted,1,0,27,9915.73,False,False,False,2026-01-08
ord_H51KK1JMPFTK,tr_0271,mkt_020,evt_020,NO,BUY,LIMIT,FAK,True,2026-01-08 13:35:16,2026-01-08 18:07:12,0.088,20.61,2.45,18.16,CANCELED,user_cancel,418,50,0.041,-0.028,181,builder_alpha,market_page,EIP-712,accepted,0,0,571,3956.93,False,True,False,2026-01-08
ord_8R9IC8EHL4SF,tr_0031,mkt_020,evt_020,YES,BUY,LIMIT,FOK,False,2026-01-08 13:54:44,2026-01-08 14:14:57,0.112,21.21,21.21,0.0,FILLED,,129,272,0.105,-0.308,63,builder_beta,portfolio,EIP-712,accepted,0,0,67,621.34,False,False,False,2026-01-08
ord_FB0NVD8DLNEJ,tr_0081,mkt_020,evt_020,YES,SELL,LIMIT,GTC,False,2026-01-08 13:55:51,2026-01-08 16:13:41,0.3,800.0,16.19,783.81,EXPIRED,gtd_reached,678,182,0.318,-0.636,139,,portfolio,EIP-712,accepted,8,6,524,1761.27,False,False,False,2026-01-08
ord_48OU0NR9IIKW,tr_0147,mkt_001,evt_001,YES,BUY,LIMIT,GTC,False,2026-01-08 14:03:04,2026-01-08 18:03:46,0.849,5.69,1.88,3.81,PARTIAL,,86,119,0.812,0.08,112,builder_alpha,notification,EIP-712,accepted,1,0,439,288.89,False,False,False,2026-01-08
ord_XYE6TRJS92NI,tr_0067,mkt_021,evt_021,YES,BUY,LIMIT,FOK,False,2026-01-08 15:10:33,2026-01-08 18:43:22,0.811,11.94,0.03,11.91,CANCELED,user_cancel,178,42,0.785,0.717,9,builder_gamma,market_page,EIP-712,accepted,0,2,23,1310.08,False,False,False,2026-01-08
ord_YGHEBIPY7VPU,tr_0234,mkt_028,evt_028,NO,BUY,LIMIT,GTC,False,2026-01-08 15:44:31,2026-01-08 19:51:13,0.696,82.9,18.38,64.52,CANCELED,stale_price,411,200,0.713,-0.911,136,builder_gamma,portfolio,EIP-712,accepted,2,1,517,339.54,False,True,False,2026-01-08
ord_GEPZ3KOHIREX,tr_0310,mkt_020,evt_020,YES,SELL,LIMIT,GTC,False,2026-01-08 17:18:29,2026-01-08 17:28:14,0.173,18.68,18.68,0.0,FILLED,,194,81,0.185,-0.318,73,builder_gamma,search,EIP-712,accepted,0,1,625,2860.36,False,False,False,2026-01-08
ord_2WVRT1ONKPKJ,tr_0211,mkt_040,evt_040,NO,SELL,LIMIT,GTD,False,2026-01-08 17:23:55,2026-01-08 22:07:45,0.499,7.87,1.76,6.11,OPEN,,272,37,0.478,0.861,38,,notification,EIP-712,rejected,0,0,700,1865.63,False,False,False,2026-01-08
ord_PYHDLJ43T69X,tr_0298,mkt_035,evt_035,NO,SELL,LIMIT,GTC,False,2026-01-08 17:47:37,2026-01-08 17:50:32,0.335,79.45,79.45,0.0,FILLED,,141,177,0.335,0.045,162,,search,EIP-712,accepted,0,1,44,1220.79,False,False,False,2026-01-08
ord_1IQN09LGZ07Y,tr_0301,mkt_020,evt_020,NO,BUY,LIMIT,GTC,True,2026-01-08 17:47:45,2026-01-08 18:00:39,0.168,34.28,34.28,0.0,FILLED,,135,392,0.171,0.398,70,,portfolio,EIP-712,accepted,1,1,178,525.9,False,True,False,2026-01-08
ord_ECQ4EL3IT87S,tr_0285,mkt_020,evt_020,YES,BUY,LIMIT,GTC,False,2026-01-08 17:50:24,2026-01-08 18:40:42,0.218,12.77,9.78,2.99,PARTIAL,,182,31,0.219,0.196,94,builder_gamma,notification,EIP-712,accepted,0,0,313,1076.13,False,False,False,2026-01-08
ord_MFJ2H5K3YCN3,tr_0199,mkt_020,evt_020,NO,BUY,LIMIT,FAK,False,2026-01-08 18:04:46,2026-01-08 19:22:12,0.068,166.99,10.83,156.16,CANCELED,replace,284,72,0.073,0.104,160,builder_gamma,builder_embed,EIP-712,accepted,1,0,141,1217.47,False,True,False,2026-01-08
ord_FV7YG5E2P7HL,tr_0064,mkt_020,evt_020,NO,BUY,LIMIT,GTD,False,2026-01-08 18:21:31,2026-01-08 18:50:25,0.084,37.25,37.25,0.0,FILLED,,114,97,0.1,-0.06,179,builder_gamma,portfolio,EIP-712,accepted,1,1,43,625.39,True,False,False,2026-01-08
ord_64W7DDQSSF4Y,tr_0193,mkt_020,evt_020,NO,BUY,LIMIT,GTC,False,2026-01-08 18:39:25,2026-01-08 23:14:44,0.091,13.41,2.31,11.1,OPEN,,326,99,0.094,0.301,135,builder_alpha,portfolio,EIP-712,accepted,1,3,468,3801.67,True,False,False,2026-01-08
ord_170M5OLATIJ8,tr_0090,mkt_028,evt_028,YES,SELL,LIMIT,GTC,True,2026-01-08 19:54:43,2026-01-08 21:28:02,0.616,36.61,15.38,21.23,PARTIAL,,108,129,0.617,-0.426,86,builder_alpha,notification,EIP-712,accepted,0,1,540,531.22,False,False,False,2026-01-08
ord_HW3U8F9BELDX,tr_0273,mkt_028,evt_028,NO,BUY,LIMIT,FAK,False,2026-01-08 20:41:26,2026-01-08 20:53:18,0.629,48.08,48.08,0.0,FILLED,,186,134,0.659,-0.363,143,builder_beta,search,EIP-712,accepted,1,0,166,2995.75,False,True,False,2026-01-08
ord_Q2JR9SV30B1K,tr_0292,mkt_035,evt_035,YES,SELL,LIMIT,GTC,False,2026-01-08 20:54:47,2026-01-08 21:33:03,0.414,77.55,14.64,62.91,CANCELED,user_cancel,141,213,0.407,0.64,147,builder_gamma,market_page,EIP-712,accepted,0,0,220,5653.45,True,False,False,2026-01-08
ord_MMECCCSDIT5K,tr_0071,mkt_033,evt_033,NO,SELL,LIMIT,FAK,False,2026-01-08 21:14:09,2026-01-08 22:36:25,0.078,9.75,0.8,8.95,EXPIRED,gtd_reached,168,65,0.068,0.168,267,builder_alpha,search,EIP-712,accepted,0,2,537,1568.51,False,True,False,2026-01-08
ord_7X3IGEG44KXU,tr_0168,mkt_008,evt_008,NO,SELL,LIMIT,GTC,False,2026-01-08 21:40:31,2026-01-08 23:47:54,0.55,5.76,2.3,3.46,OPEN,,172,85,0.562,0.317,35,builder_beta,market_page,EIP-712,accepted,1,1,439,1010.59,False,False,False,2026-01-08
ord_YX1YKYXKRXGS,tr_0082,mkt_035,evt_035,NO,BUY,LIMIT,GTC,False,2026-01-08 21:56:20,2026-01-09 03:07:22,0.296,5.23,0.67,4.56,CANCELED,market_close,387,31,0.279,0.159,74,builder_beta,builder_embed,EIP-712,under_review,1,0,409,5488.15,True,False,False,2026-01-08
ord_DU4TK9WZZTXF,tr_0001,mkt_020,evt_020,YES,SELL,LIMIT,GTD,True,2026-01-08 22:49:43,2026-01-09 02:21:21,0.081,5.0,1.43,3.57,PARTIAL,,104,127,0.073,0.445,152,,search,EIP-712,accepted,0,0,395,976.83,False,True,False,2026-01-08
